attempt_id,user_id,exercise_id,timestamp,attempt_number,difficulty,connectivity_quality,device_type,hearts_before,is_correct,time_spent_seconds,hour_of_day,day_of_week,time_spent_outlier_flag,log1p_time_spent_seconds
9441,209,107,2026-03-15 23:48:22,3,4,0.775,mobile,2,True,29.2,23,6,False,3.407841924380824
44765,501,101,2026-01-13 10:54:40,2,1,0.811,mobile,5,True,43.6,10,1,False,3.7977338590260183
4242,131,7,2026-01-15 23:53:32,1,4,0.171,desktop,2,True,26.6,23,3,False,3.3178157727231046
43907,251,83,2026-02-16 15:33:00,1,4,0.967,mobile,3,True,22.0,15,0,False,3.1354942159291497
28355,329,103,2026-03-08 08:29:03,1,3,0.919,desktop,3,True,18.3,8,6,False,2.9601050959108397
677,453,15,2026-03-30 19:42:41,2,4,0.74,mobile,5,True,35.5,19,0,False,3.597312260588446
26588,75,46,2026-03-30 05:28:04,2,4,0.585,mobile,3,True,38.0,5,0,False,3.6635616461296463
8744,176,20,2026-02-23 19:50:12,1,4,0.891,desktop,2,False,51.4,19,0,False,3.9589065913269965
41080,174,91,2026-04-12 13:25:38,1,3,0.811,mobile,2,True,50.9,13,6,False,3.949318790171843
55350,776,58,2026-02-11 04:31:52,1,2,0.668,mobile,4,True,53.6,4,2,False,4.000033882750859
24321,454,59,2026-01-31 05:07:07,1,1,0.676,mobile,4,True,10.2,5,5,False,2.4159137783010487
24629,629,65,2026-03-10 11:23:40,2,2,0.902,mobile,3,True,18.8,11,1,False,2.9856819377004897
7849,424,59,2026-01-26 02:43:22,2,1,0.798,mobile,1,True,10.1,2,0,False,2.4069451083182885
33657,478,7,2026-03-03 07:23:07,1,4,0.868,mobile,1,True,21.6,7,1,False,3.1179499062782403
58468,537,74,2026-02-12 14:29:07,4,4,0.92,mobile,1,True,25.8,14,3,False,3.288401887516811
40432,680,31,2026-04-23 10:57:00,1,3,0.389,mobile,5,True,59.2,10,3,False,4.097672352314776
26646,375,43,2026-01-10 04:30:34,1,3,0.937,mobile,3,True,19.1,4,5,False,3.0007198150650303
38367,527,70,2026-04-07 06:02:40,5,1,0.711,mobile,1,True,17.0,6,1,False,2.8903717578961645
12609,749,29,2026-04-18 00:27:46,1,4,1.0,desktop,4,True,9.8,0,5,False,2.379546134130174
44587,745,64,2026-02-14 21:07:19,1,3,0.876,tablet,5,True,12.7,21,5,False,2.617395832834079
54388,309,79,2026-03-21 22:40:15,2,5,0.946,mobile,2,True,39.7,22,5,False,3.7062280924485496
28066,365,87,2026-03-04 23:16:50,1,1,0.827,mobile,2,True,17.6,23,2,False,2.9231615807191558
29310,184,43,2026-01-02 14:50:55,1,3,1.0,mobile,4,True,23.9,14,4,False,3.214867803470662
43468,777,7,2026-02-11 13:14:13,1,4,0.477,desktop,1,True,29.8,13,2,False,3.427514689979529
44615,788,92,2026-04-27 08:43:20,2,3,0.689,mobile,2,False,26.9,8,0,False,3.32862668882732
24735,73,41,2026-04-26 00:36:05,1,4,0.988,mobile,4,False,34.8,0,6,False,3.5779478934066544
30295,537,55,2026-04-09 18:44:32,1,2,0.964,mobile,5,True,16.5,18,3,False,2.8622008809294686
1759,537,109,2026-02-14 11:11:32,6,2,0.747,mobile,1,True,10.2,11,5,False,2.4159137783010487
45887,480,104,2026-01-09 23:21:31,3,4,0.909,mobile,2,True,30.7,23,4,False,3.456316680883235
11164,227,32,2026-02-23 19:34:56,1,4,0.574,mobile,1,True,53.1,19,0,False,3.9908341858524357
48597,652,80,2026-04-09 23:13:17,1,4,0.635,desktop,5,True,47.3,23,3,False,3.877431560658527
21642,660,82,2026-04-19 19:42:30,2,4,0.847,mobile,3,False,55.3,19,6,False,4.030694535145645
16090,718,6,2026-01-03 20:13:45,6,2,0.959,mobile,4,True,15.8,20,5,False,2.8213788864092133
45725,254,65,2026-03-20 09:31:44,1,2,0.999,desktop,1,True,12.4,9,4,False,2.5952547069568657
59199,714,55,2026-03-20 18:02:22,1,2,0.98,mobile,1,True,13.2,18,4,False,2.653241964607215
18665,223,110,2026-03-13 04:55:00,1,3,0.649,mobile,3,False,19.4,4,4,False,3.0155349008501706
29468,288,100,2026-04-24 14:58:57,4,2,0.955,tablet,3,True,14.8,14,4,False,2.760009940032921
47630,16,6,2026-01-22 02:45:20,1,2,0.923,mobile,2,True,8.8,2,3,False,2.2823823856765264
39841,299,114,2026-03-05 09:40:21,2,2,0.59,mobile,5,False,13.9,9,3,False,2.7013612129514133
55169,693,20,2026-02-06 17:17:12,2,4,0.994,desktop,4,True,21.9,17,4,False,3.131136910560194
26696,144,19,2026-04-15 11:41:00,1,4,0.71,mobile,2,False,34.5,11,2,False,3.56953269648137
30935,25,64,2026-03-14 17:19:33,3,3,0.886,mobile,2,True,25.7,17,5,False,3.2846635654062037
1578,721,26,2026-04-27 02:36:46,1,5,0.763,mobile,3,True,42.7,2,0,False,3.7773481021015445
8839,720,94,2026-04-05 17:21:42,2,3,0.75,mobile,2,True,29.3,17,6,False,3.4111477125153233
54651,11,19,2026-04-18 04:03:58,1,4,0.812,mobile,1,False,39.9,4,5,False,3.711130063048756
42228,746,5,2026-03-23 19:56:18,1,4,1.0,mobile,3,False,23.9,19,0,False,3.214867803470662
6605,584,23,2026-04-10 21:23:38,1,5,0.782,mobile,2,False,18.5,21,4,False,2.970414465569701
50415,155,116,2026-03-13 00:28:49,1,4,0.84,desktop,3,True,21.4,0,4,False,3.109060958860994
41220,795,20,2026-02-10 17:23:40,3,4,1.0,mobile,1,True,16.5,17,1,False,2.8622008809294686
42848,522,93,2026-01-21 22:53:25,3,4,0.875,desktop,4,False,20.1,22,2,False,3.0492730404820207
36797,389,84,2026-03-24 16:11:05,2,3,0.728,desktop,1,False,10.8,16,1,False,2.468099531471619
45277,174,61,2026-01-17 00:30:25,1,3,0.577,mobile,5,True,21.6,0,5,False,3.1179499062782403
44374,78,45,2026-03-04 04:21:39,2,4,1.0,tablet,3,True,45.4,4,2,False,3.8372994592322094
28365,64,38,2026-02-22 20:56:00,2,3,0.699,desktop,4,True,27.0,20,6,False,3.332204510175204
25809,466,19,2026-03-15 04:58:13,1,4,0.77,mobile,2,False,68.6,4,6,False,4.242764567340374
21851,267,77,2026-04-18 07:38:03,1,2,0.77,mobile,2,True,42.4,7,5,False,3.770459441106359
15951,317,42,2026-02-28 18:08:13,1,5,0.853,mobile,1,False,31.3,18,5,False,3.475067230228611
13056,302,105,2026-01-28 05:53:57,4,4,0.527,tablet,2,True,49.8,5,2,False,3.927896354584436
8472,48,117,2026-02-16 22:07:00,2,4,0.958,tablet,3,False,8.8,22,0,False,2.2823823856765264
4295,201,21,2026-02-19 02:01:43,1,2,0.84,mobile,5,False,32.3,2,3,False,3.505557396986398
1368,78,114,2026-01-04 08:01:57,1,2,0.956,tablet,3,False,12.4,8,6,False,2.5952547069568657
31611,160,24,2026-01-20 21:41:15,2,4,0.746,tablet,5,True,89.0,21,1,False,4.499809670330265
52707,209,33,2026-02-02 13:47:37,2,3,0.853,mobile,4,True,16.0,13,0,False,2.833213344056216
19301,457,2,2026-01-13 11:06:35,1,5,0.827,mobile,5,False,16.9,11,1,False,2.884800712846709
36815,224,112,2026-04-19 09:56:10,2,5,0.956,tablet,5,True,16.7,9,6,False,2.8735646395797834
18556,374,35,2026-01-06 17:17:44,2,4,0.316,mobile,5,False,32.0,17,1,False,3.4965075614664802
11886,723,96,2026-03-28 21:56:49,1,3,0.767,desktop,1,False,22.2,21,5,False,3.1441522786722644
4689,318,10,2026-04-17 16:09:55,2,1,0.697,tablet,3,True,17.5,16,4,False,2.917770732084279
29390,524,106,2026-03-28 17:23:33,1,4,0.714,mobile,2,True,41.9,17,5,False,3.758871825933971
55954,501,94,2026-03-09 14:53:31,1,3,0.792,mobile,5,False,28.8,14,0,False,3.3945083935113587
28726,140,51,2026-04-02 16:59:45,1,5,0.888,desktop,1,True,12.7,16,3,False,2.617395832834079
9484,69,9,2026-04-14 21:01:13,3,5,0.923,mobile,4,True,20.3,21,1,False,3.0587070727153796
54964,225,91,2026-03-24 20:32:28,1,3,0.74,mobile,5,False,47.3,20,1,False,3.877431560658527
16762,683,110,2026-03-23 23:16:17,2,3,0.81,desktop,2,False,16.3,23,0,False,2.8507065015037334
12185,97,13,2026-03-23 00:59:01,2,2,0.862,mobile,5,True,15.4,0,0,False,2.797281334830153
49098,514,98,2026-04-21 06:40:28,1,3,0.457,mobile,4,False,25.8,6,1,False,3.288401887516811
1771,703,11,2026-01-30 13:45:21,1,1,0.801,desktop,4,True,10.8,13,4,False,2.468099531471619
30047,346,111,2026-03-10 15:30:30,2,3,0.803,mobile,4,True,32.0,15,1,False,3.4965075614664802
39173,226,88,2026-03-07 17:17:15,1,2,0.68,desktop,3,True,17.4,17,5,False,2.91235066461494
30138,437,68,2026-04-21 07:04:51,1,3,0.535,mobile,2,False,47.5,7,1,False,3.8815637979434374
10936,41,10,2026-04-24 07:07:14,1,1,0.611,desktop,4,True,55.3,7,4,False,4.030694535145645
17712,454,33,2026-03-17 05:53:08,1,3,0.765,mobile,2,True,43.2,5,1,False,3.7887247890836524
3534,214,68,2026-03-27 23:37:49,1,3,0.756,mobile,1,False,32.3,23,4,False,3.505557396986398
29672,657,55,2026-02-17 13:14:40,1,2,0.933,mobile,4,False,21.5,13,1,False,3.1135153092103742
19326,573,115,2026-02-14 05:38:12,2,1,0.704,mobile,3,True,10.5,5,5,False,2.4423470353692043
2093,154,15,2026-01-31 07:13:04,1,4,0.92,mobile,1,False,15.1,7,5,False,2.7788192719904172
41915,673,106,2026-01-06 17:22:08,1,4,0.686,mobile,4,False,61.0,17,1,False,4.127134385045092
54077,346,16,2026-01-29 14:30:02,2,1,0.949,mobile,2,True,48.7,14,3,False,3.906004933102583
7640,279,76,2026-02-08 06:03:03,3,4,0.712,mobile,3,False,26.6,6,6,False,3.3178157727231046
7167,345,81,2026-04-08 00:13:03,2,3,0.577,desktop,2,True,60.0,0,2,False,4.110873864173311
14559,629,27,2026-01-23 08:21:37,1,2,0.928,mobile,5,False,43.2,8,4,False,3.7887247890836524
29734,135,111,2026-03-01 23:53:57,1,3,0.384,mobile,5,False,33.9,23,6,False,3.5524868292083815
52079,330,102,2026-01-11 02:32:16,1,3,0.848,mobile,3,False,25.4,2,6,False,3.2733640101522705
11052,93,87,2026-02-14 09:17:42,2,1,0.629,desktop,5,True,30.1,9,5,False,3.4372078191851885
45466,32,9,2026-01-10 07:24:19,2,5,0.88,mobile,4,True,27.9,7,5,False,3.3638415951183864
16074,141,2,2026-02-06 12:13:07,1,5,1.0,mobile,3,True,26.7,12,4,False,3.3214324131932926
46528,556,74,2026-03-27 00:37:51,1,4,1.0,mobile,5,True,18.7,0,4,False,2.9806186357439426
32616,570,96,2026-02-14 15:29:55,1,3,0.732,desktop,2,True,31.1,15,5,False,3.4688560301359703
32846,318,72,2026-02-04 10:10:53,2,5,0.96,tablet,5,True,25.7,10,2,False,3.2846635654062037
7310,550,60,2026-02-09 10:25:18,2,2,0.821,mobile,3,True,16.9,10,0,False,2.884800712846709
1093,155,11,2026-01-05 12:44:30,2,1,0.853,desktop,1,True,13.4,12,0,False,2.667228206581955
3335,238,50,2026-04-03 02:48:31,2,3,0.811,mobile,3,True,66.4,2,4,False,4.210645017918261
56468,164,9,2026-02-13 04:20:10,1,5,0.862,mobile,3,False,14.8,4,4,False,2.760009940032921
1485,659,83,2026-04-14 05:07:46,1,4,0.674,mobile,2,True,50.9,5,1,False,3.949318790171843
39070,444,16,2026-04-04 22:16:47,1,1,1.0,mobile,1,True,24.7,22,5,False,3.246490991901174
31723,633,105,2026-02-19 05:35:33,1,4,0.969,mobile,1,False,49.1,5,3,False,3.914021008090819
3660,183,76,2026-02-28 14:11:02,1,4,1.0,mobile,4,True,41.7,14,5,False,3.754198920234579
8656,66,51,2026-02-24 01:09:57,3,5,0.842,mobile,1,True,16.1,1,1,False,2.8390784635086144
40260,395,24,2026-01-10 20:20:30,2,4,0.683,tablet,2,True,38.8,20,5,False,3.6838669122903918
57961,55,74,2026-01-23 02:02:44,3,4,1.0,mobile,2,False,18.4,2,4,False,2.9652730660692823
20478,726,2,2026-02-06 03:24:34,2,5,0.642,desktop,3,False,15.4,3,4,False,2.797281334830153
48927,700,61,2026-03-22 23:23:11,2,3,0.793,mobile,4,True,25.7,23,6,False,3.2846635654062037
13091,7,38,2026-01-19 06:39:01,1,3,0.878,mobile,2,True,24.2,6,0,False,3.2268439945173775
55814,57,40,2026-01-16 15:59:25,6,5,0.93,mobile,1,True,7.4,15,4,False,2.128231705849268
33527,588,101,2026-02-16 10:51:28,1,1,0.379,mobile,2,True,34.8,10,0,False,3.5779478934066544
52716,647,2,2026-03-25 02:55:22,1,5,0.81,mobile,3,False,18.0,2,2,False,2.9444389791664403
29227,347,74,2026-03-11 03:22:39,2,4,0.672,mobile,5,True,44.6,3,2,False,3.8199077165203406
40742,768,46,2026-01-08 00:33:35,1,4,0.915,mobile,2,True,30.6,0,3,False,3.4531571205928664
39475,110,27,2026-04-02 22:55:52,1,2,0.956,mobile,5,False,47.8,22,3,False,3.8877303128591016
13052,311,19,2026-01-12 16:06:54,1,4,0.526,desktop,3,True,82.2,16,0,False,4.421247347827163
46675,597,57,2026-02-28 23:13:36,2,4,0.828,tablet,2,True,21.4,23,5,False,3.109060958860994
48573,88,56,2026-03-09 14:53:55,1,3,0.781,tablet,2,True,19.9,14,0,False,3.039749158970765
27453,65,103,2026-01-18 11:56:18,1,3,0.925,tablet,5,False,19.2,11,6,False,3.005682604407159
13253,78,52,2026-04-20 11:40:42,4,2,0.879,tablet,2,True,11.8,11,0,False,2.5494451709255714
47615,354,34,2026-03-25 10:21:03,1,4,0.76,mobile,4,False,24.9,10,2,False,3.254242968705492
59932,786,26,2026-01-13 15:24:27,4,5,0.928,mobile,5,True,37.3,15,1,False,3.6454498961866
20908,420,86,2026-03-29 10:39:26,1,4,0.9,desktop,5,True,33.6,10,6,False,3.543853682063679
48210,468,115,2026-04-25 11:36:03,1,1,0.841,mobile,5,True,27.4,11,5,False,3.3463891451671604
15895,65,75,2026-03-07 15:35:32,2,5,0.992,tablet,1,True,42.9,15,5,False,3.7819143200811256
622,781,16,2026-03-29 08:01:50,2,1,0.424,tablet,5,True,29.6,8,6,False,3.4210000089583352
48270,707,1,2026-02-05 15:42:29,1,4,0.725,desktop,5,False,23.9,15,3,False,3.214867803470662
51912,690,25,2026-01-18 12:42:02,1,5,0.87,mobile,3,True,22.2,12,6,False,3.1441522786722644
45858,738,85,2026-02-03 03:22:45,1,4,0.909,mobile,3,True,34.0,3,1,False,3.5553480614894135
54253,288,113,2026-03-24 22:35:59,1,2,0.86,tablet,2,True,11.7,22,1,False,2.5416019934645457
353,74,108,2026-02-10 08:23:26,2,3,0.847,mobile,3,True,14.6,8,1,False,2.747270914255491
48942,495,52,2026-02-13 08:13:22,1,2,0.87,mobile,1,False,13.9,8,4,False,2.7013612129514133
15545,121,15,2026-01-03 13:10:49,1,4,0.879,mobile,3,True,12.3,13,5,False,2.5877640352277083
50081,301,38,2026-03-07 22:06:24,2,3,0.899,mobile,1,False,24.0,22,5,False,3.2188758248682006
31635,400,85,2026-01-15 07:52:03,1,4,0.875,mobile,4,True,12.8,7,3,False,2.624668592163159
39998,592,91,2026-04-22 08:12:09,1,3,0.739,mobile,4,False,10.6,8,2,False,2.451005098112319
26115,674,20,2026-02-27 05:42:08,3,4,0.553,mobile,2,True,41.2,5,4,False,3.742420221041966
37489,429,43,2026-02-08 22:55:25,1,3,0.829,mobile,3,True,24.9,22,6,False,3.254242968705492
14404,72,43,2026-03-11 20:22:48,2,3,0.785,mobile,4,False,43.4,20,2,False,3.7932394694381792
22772,607,15,2026-02-02 05:36:55,1,4,0.808,mobile,2,False,21.1,5,0,False,3.095577608523707
3903,761,104,2026-03-21 19:42:56,1,4,0.631,mobile,5,True,50.8,19,5,False,3.9473901492654373
29074,215,109,2026-04-17 02:39:02,1,2,0.884,mobile,5,True,13.2,2,4,False,2.653241964607215
51539,550,6,2026-03-27 08:26:26,5,2,0.822,mobile,5,True,28.1,8,4,False,3.370738174177447
16726,559,97,2026-03-14 21:27:16,1,4,0.621,mobile,2,False,46.7,21,5,False,3.8649313978942956
37776,210,112,2026-04-20 01:55:08,2,5,0.752,mobile,1,False,14.2,1,0,False,2.7212954278522306
19795,46,100,2026-02-02 12:44:11,2,2,0.996,mobile,3,True,12.9,12,0,False,2.631888840136646
35963,462,26,2026-02-17 06:38:53,1,5,0.695,mobile,1,False,39.3,6,1,False,3.696351468952637
45565,772,60,2026-03-01 15:02:37,1,2,0.423,tablet,5,False,40.3,15,6,False,3.720862499966987
18598,77,112,2026-03-14 13:20:34,2,5,0.714,mobile,3,False,74.3,13,5,False,4.321480134805848
3867,1,80,2026-03-09 12:10:19,1,4,0.59,desktop,3,True,88.1,12,0,False,4.489759334476764
36530,412,21,2026-03-01 01:09:38,1,2,0.916,tablet,4,True,37.4,1,6,False,3.648057459593681
40285,120,77,2026-02-07 21:05:22,2,2,0.677,mobile,5,True,34.7,21,5,False,3.5751506887855933
33581,626,4,2026-03-29 16:42:38,2,5,0.788,desktop,4,True,19.5,16,6,False,3.0204248861443626
18771,547,18,2026-02-10 18:55:40,1,3,1.0,mobile,2,True,16.5,18,1,False,2.8622008809294686
53653,161,39,2026-04-03 01:10:53,2,1,0.721,desktop,2,True,18.0,1,4,False,2.9444389791664403
8227,30,62,2026-04-07 23:08:04,1,1,1.0,mobile,2,True,20.3,23,1,False,3.0587070727153796
49747,222,115,2026-02-18 07:36:25,1,1,0.962,mobile,4,True,7.8,7,2,False,2.174751721484161
2486,657,37,2026-03-10 15:30:19,2,4,1.0,mobile,5,True,25.5,15,1,False,3.2771447329921766
19861,668,40,2026-02-27 09:24:58,1,5,0.695,desktop,3,True,20.0,9,4,False,3.044522437723423
36569,458,22,2026-03-04 17:32:23,2,1,0.915,mobile,5,True,27.2,17,2,False,3.339321977944068
41934,743,83,2026-01-04 10:29:01,1,4,0.588,tablet,4,False,28.6,10,6,False,3.3877743613300146
39968,89,63,2026-04-16 19:00:06,2,3,0.941,mobile,3,True,15.0,19,3,False,2.772588722239781
10141,75,76,2026-01-21 22:37:31,1,4,0.524,mobile,2,False,50.2,22,2,False,3.9357395320454622
692,350,78,2026-04-16 18:37:55,4,1,0.776,tablet,2,True,12.9,18,3,False,2.631888840136646
35300,25,53,2026-04-29 21:17:33,2,5,0.647,mobile,2,True,10.5,21,2,False,2.4423470353692043
30325,380,116,2026-01-25 19:48:46,3,4,0.758,mobile,2,False,22.1,19,6,False,3.139832617527748
40560,182,39,2026-02-14 08:32:29,3,1,0.865,desktop,3,True,14.7,8,5,False,2.7536607123542622
48653,257,33,2026-01-20 07:46:04,1,3,0.962,mobile,1,True,14.8,7,1,False,2.760009940032921
38373,103,57,2026-02-27 04:24:20,2,4,0.904,desktop,2,True,19.6,4,4,False,3.0252910757955354
9661,289,64,2026-02-08 21:51:43,1,3,0.608,mobile,1,False,35.6,21,6,False,3.6000482404073204
43757,545,43,2026-04-15 13:52:05,1,3,0.741,desktop,1,True,35.0,13,2,False,3.58351893845611
49333,388,108,2026-01-11 06:58:38,1,3,0.884,desktop,2,True,21.3,6,6,False,3.104586678466073
17290,518,78,2026-03-12 15:12:25,1,1,0.465,mobile,5,False,24.5,15,3,False,3.2386784521643803
32299,125,73,2026-01-22 05:17:07,1,5,0.784,mobile,1,True,29.2,5,3,False,3.407841924380824
18547,2,15,2026-03-27 03:21:50,3,4,0.72,mobile,3,False,29.7,3,4,False,3.4242626545931514
7108,246,93,2026-03-04 03:44:50,1,4,0.967,mobile,4,True,16.3,3,2,False,2.8507065015037334
44651,649,6,2026-02-17 05:18:59,1,2,0.82,mobile,5,True,28.2,5,1,False,3.374168709274236
15257,518,7,2026-01-06 18:57:17,3,4,0.474,mobile,5,True,31.5,18,1,False,3.481240089335692
54071,413,69,2026-01-29 21:29:51,1,1,0.78,mobile,3,True,15.2,21,3,False,2.785011242238338
54692,52,116,2026-02-26 20:01:43,1,4,0.608,mobile,4,False,21.5,20,3,False,3.1135153092103742
12740,373,19,2026-04-20 13:04:42,1,4,0.918,mobile,1,True,25.8,13,0,False,3.288401887516811
44790,242,30,2026-01-18 08:34:22,2,4,0.562,tablet,5,True,16.5,8,6,False,2.8622008809294686
55522,136,66,2026-02-22 10:25:25,1,3,0.677,tablet,4,True,38.6,10,6,False,3.6788291182604347
59518,118,113,2026-03-08 00:22:27,1,2,0.886,desktop,2,True,15.8,0,6,False,2.8213788864092133
43341,612,21,2026-02-22 17:10:02,1,2,0.885,mobile,5,True,29.0,17,6,False,3.4011973816621555
34137,722,104,2026-03-03 04:06:49,1,4,0.954,mobile,4,True,17.7,4,1,False,2.928523523860541
55266,750,69,2026-02-11 19:04:48,3,1,0.906,mobile,5,True,9.5,19,2,False,2.3513752571634776
25672,206,69,2026-02-10 00:14:22,1,1,0.867,mobile,5,True,11.3,0,1,False,2.509599262378372
18152,298,63,2026-03-16 23:11:39,2,3,0.747,mobile,2,True,21.3,23,0,False,3.104586678466073
41870,174,17,2026-02-08 20:27:25,1,1,0.568,mobile,5,True,22.0,20,6,False,3.1354942159291497
21693,384,107,2026-04-19 23:31:54,2,4,0.836,mobile,3,True,35.7,23,6,False,3.6027767550605247
16033,204,60,2026-04-20 00:12:43,1,2,0.794,mobile,5,True,44.0,0,0,False,3.8066624897703196
119,219,3,2026-02-24 06:22:09,1,1,1.0,desktop,2,True,16.0,6,1,False,2.833213344056216
13307,783,46,2026-02-23 01:04:26,1,4,0.577,mobile,3,False,70.1,1,0,False,4.264087336809195
25576,32,58,2026-04-26 13:52:52,2,2,0.834,mobile,5,False,26.8,13,6,False,3.3250360206965914
4510,495,113,2026-02-13 10:08:55,3,2,0.805,mobile,4,True,14.3,10,4,False,2.72785282839839
47329,451,103,2026-01-18 04:00:38,1,3,0.821,mobile,1,True,20.6,4,6,False,3.0726933146901194
34105,520,57,2026-01-18 15:03:55,2,4,0.639,mobile,2,True,55.8,15,6,False,4.039536325727106
32811,451,46,2026-01-01 10:16:10,1,4,0.78,mobile,3,False,42.3,10,3,False,3.768152635008444
29925,496,110,2026-03-27 12:06:40,1,3,0.608,mobile,5,True,23.7,12,4,False,3.2068032436339315
26760,201,51,2026-04-02 17:36:40,1,5,0.936,mobile,5,False,47.3,17,3,False,3.877431560658527
10079,771,65,2026-01-09 05:36:21,3,2,0.563,desktop,3,True,18.5,5,4,False,2.970414465569701
49707,560,106,2026-02-10 20:58:50,1,4,0.808,mobile,5,True,44.4,20,1,False,3.8155121050473024
58692,733,117,2026-03-11 02:32:45,1,4,0.702,desktop,5,False,38.9,2,2,False,3.686376323895818
52389,251,14,2026-01-09 20:47:42,1,4,0.84,mobile,1,True,28.1,20,4,False,3.370738174177447
2218,363,117,2026-03-03 09:21:02,5,4,0.614,mobile,5,True,13.3,9,1,False,2.6602595372658615
36069,561,86,2026-04-02 16:21:15,1,4,0.527,mobile,5,False,72.7,16,3,False,4.300002799195291
16652,272,12,2026-03-11 15:20:37,3,2,0.59,mobile,1,True,43.7,15,2,False,3.7999735016195233
6803,672,99,2026-04-24 20:44:58,1,1,0.742,desktop,1,True,13.5,20,4,False,2.6741486494265287
57053,495,95,2026-01-25 18:23:44,1,4,0.964,mobile,1,True,23.5,18,6,False,3.1986731175506815
1819,528,112,2026-03-06 07:26:50,1,5,0.846,mobile,5,True,13.4,7,4,False,2.667228206581955
42245,111,108,2026-01-07 22:08:24,1,3,0.538,mobile,4,True,42.1,22,2,False,3.763522997109702
19830,161,86,2026-02-25 01:02:25,1,4,0.912,desktop,2,True,34.4,1,2,False,3.5667118201397288
32708,164,14,2026-03-13 17:32:26,1,4,0.917,mobile,1,True,22.1,17,4,False,3.139832617527748
25361,597,44,2026-03-01 14:15:11,3,3,0.854,tablet,3,False,22.6,14,6,False,3.1612467120315646
20592,21,88,2026-02-19 03:50:48,1,2,0.527,tablet,2,False,19.4,3,3,False,3.0155349008501706
2136,645,35,2026-03-31 09:56:02,1,4,0.622,mobile,1,False,41.3,9,1,False,3.744787086052232
48844,297,57,2026-02-09 21:00:05,1,4,0.759,mobile,3,True,49.8,21,0,False,3.927896354584436
12420,44,59,2026-02-10 22:29:09,1,1,0.968,mobile,1,True,10.0,22,1,False,2.3978952727983707
19137,108,51,2026-01-06 06:20:33,1,5,1.0,mobile,2,False,15.4,6,1,False,2.797281334830153
54857,782,91,2026-01-12 11:16:59,1,3,0.111,desktop,2,False,39.9,11,0,False,3.711130063048756
30257,339,113,2026-04-25 07:33:36,1,2,0.737,mobile,2,True,26.0,7,5,False,3.295836866004329
23537,551,87,2026-02-04 03:16:17,3,1,0.855,desktop,2,True,11.0,3,2,False,2.4849066497880004
1103,486,94,2026-02-22 15:06:09,1,3,0.878,mobile,4,False,22.6,15,6,False,3.1612467120315646
16461,515,119,2026-01-11 14:04:52,1,1,0.702,mobile,4,True,36.0,14,6,False,3.6109179126442243
279,205,41,2026-04-24 12:32:30,1,4,0.605,mobile,5,False,76.9,12,4,False,4.355425952876702
17410,528,72,2026-02-02 13:46:34,3,5,0.956,mobile,2,True,35.7,13,0,False,3.6027767550605247
44906,456,113,2026-03-28 12:57:46,1,2,0.359,mobile,4,False,33.3,12,5,False,3.535145354171894
47749,75,5,2026-03-01 06:21:55,3,4,0.485,mobile,2,True,60.4,6,6,False,4.117409835153096
6857,152,73,2026-04-01 09:57:23,1,5,0.872,mobile,4,True,22.7,9,2,False,3.1654750481410856
1157,577,26,2026-01-28 05:55:16,1,5,0.874,mobile,5,False,28.0,5,2,False,3.367295829986474
56426,471,67,2026-04-18 02:09:57,1,4,0.808,mobile,3,False,545.1160946358028,2,5,True,6.302831580680975
59930,635,74,2026-03-25 00:59:59,1,4,0.909,tablet,1,False,26.3,0,2,False,3.3068867021909143
51850,507,26,2026-02-15 09:25:50,1,5,0.816,mobile,2,True,35.1,9,6,False,3.586292865338835
1857,129,48,2026-02-02 06:30:12,5,3,0.86,mobile,1,False,29.4,6,0,False,3.414442608412176
57847,550,74,2026-04-26 20:35:12,2,4,0.93,mobile,4,True,19.2,20,6,False,3.005682604407159
16864,78,37,2026-02-15 06:21:58,3,4,1.0,tablet,4,True,14.4,6,6,False,2.7343675094195836
